
****** xsim v2025.2 (64-bit)
  **** SW Build 6299465 on Fri Nov 14 12:34:56 MST 2025
  **** IP Build 6300035 on Fri Nov 14 10:48:45 MST 2025
  **** SharedData Build 6298862 on Thu Nov 13 04:50:51 MST 2025
  **** Start of session at: Tue Mar 24 16:58:04 2026
    ** Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
    ** Copyright 2022-2025 Advanced Micro Devices, Inc. All Rights Reserved.

source xsim.dir/sim_snapshot/xsim_script.tcl
# xsim {sim_snapshot} -testplusarg INPUT_HEX=/home/gary/Individual_Project/img/4x4_input.hex -testplusarg GOLDEN_OUT_HEX=/home/gary/Individual_Project/sim/expected_sobel_output.hex -testplusarg RTL_OUT_HEX=/home/gary/Individual_Project/sim/actual_output.hex -autoloadwcfg -runall
Time resolution is 1 ps
run -all
[TB] Loading input:  /home/gary/Individual_Project/img/4x4_input.hex
[TB] Loading golden: /home/gary/Individual_Project/sim/expected_sobel_output.hex
[TB] ──────── Starting Sobel kernel ────────
[TB] Array: 32x32  DataWidth: 16
[TB] Load complete
[TB] Gx complete
[TB] Gy complete
[TB] Magnitude complete
[FAIL] pixel 161 (row=5 col=1): got=0x0016  expected=0x0020
[FAIL] pixel 162 (row=5 col=2): got=0x000b  expected=0x0010
[FAIL] pixel 163 (row=5 col=3): got=0x0013  expected=0x0019
[FAIL] pixel 164 (row=5 col=4): got=0x0019  expected=0x0021
[FAIL] pixel 165 (row=5 col=5): got=0x0015  expected=0x0025
[FAIL] pixel 166 (row=5 col=6): got=0x0009  expected=0x001d
[FAIL] pixel 167 (row=5 col=7): got=0x0004  expected=0x000e
[FAIL] pixel 168 (row=5 col=8): got=0x0004  expected=0x000a
[FAIL] pixel 169 (row=5 col=9): got=0x0013  expected=0x0026
[FAIL] pixel 170 (row=5 col=10): got=0x001a  expected=0x003c
[FAIL] pixel 171 (row=5 col=11): got=0x0019  expected=0x0040
[FAIL] pixel 172 (row=5 col=12): got=0x0012  expected=0x002d
[FAIL] pixel 173 (row=5 col=13): got=0x0006  expected=0x000d
[FAIL] pixel 174 (row=5 col=14): got=0x0003  expected=0x0007
[FAIL] pixel 175 (row=5 col=15): got=0x0005  expected=0x000c
[FAIL] pixel 176 (row=5 col=16): got=0x0009  expected=0x0004
[FAIL] pixel 177 (row=5 col=17): got=0x0002  expected=0x0007
[FAIL] pixel 178 (row=5 col=18): got=0x0008  expected=0x0009
[FAIL] pixel 179 (row=5 col=19): got=0x0003  expected=0x0014
[FAIL] pixel 180 (row=5 col=20): got=0x000c  expected=0x0019
[FAIL] pixel 181 (row=5 col=21): got=0x0030  expected=0x003a
[FAIL] pixel 183 (row=5 col=23): got=0x0086  expected=0x0083
[FAIL] pixel 184 (row=5 col=24): got=0x006f  expected=0x0087
[FAIL] pixel 185 (row=5 col=25): got=0x0031  expected=0x0063
[FAIL] pixel 186 (row=5 col=26): got=0x0003  expected=0x002e
[FAIL] pixel 187 (row=5 col=27): got=0x0018  expected=0x0023
[FAIL] pixel 188 (row=5 col=28): got=0x0011  expected=0x0016
[FAIL] pixel 189 (row=5 col=29): got=0x000f  expected=0x0014
